Tarih,Fiyat
2021-08-03,489.588
2021-08-04,493.942
2021-08-05,494.66
2021-08-06,489.558
2021-08-08,477.053
2021-08-09,481.848
2021-08-10,478.044
2021-08-11,486.242
2021-08-12,482.991
2021-08-13,487.541
2021-08-15,487.091
2021-08-16,486.283
2021-08-17,484.374
2021-08-18,486.21
2021-08-19,488.289
2021-08-20,486.391
2021-08-22,485.896
2021-08-23,489.215
2021-08-24,487.576
2021-08-25,482.774
2021-08-26,483.551
2021-08-27,488.077
2021-08-29,488.576
2021-08-30,487.761
2021-08-31,485.431
2021-09-01,483.632
2021-09-02,482.104
2021-09-03,489.202
2021-09-05,489.14
2021-09-06,485.736
2021-09-07,482.131
2021-09-08,487.957
2021-09-09,487.329
2021-09-10,487.028
2021-09-12,486.709
2021-09-13,485.913
2021-09-14,489.177
2021-09-15,486.701
2021-09-16,481.417
2021-09-17,487.74
2021-09-19,487.584
2021-09-20,492.07
2021-09-21,492.221
2021-09-22,492.048
2021-09-23,492.408
2021-09-24,500.331
2021-09-26,498.732
2021-09-27,496.72
2021-09-28,495.008
2021-09-29,496.077
2021-09-30,501.015
2021-10-01,501.519
2021-10-03,502.053
2021-10-04,503.332
2021-10-05,501.775
2021-10-06,503.452
2021-10-07,501.095
2021-10-08,506.888
2021-10-10,505.364
2021-10-11,507.341
2021-10-12,511.743
2021-10-13,527.24
2021-10-14,530.736
2021-10-15,526.808
2021-10-17,527.537
2021-10-18,529.992
2021-10-19,529.358
2021-10-20,528.239
2021-10-21,547.243
2021-10-22,553.476
2021-10-24,560.565
2021-10-25,557.462
2021-10-26,550.375
2021-10-27,549.626
2021-10-28,551.71
2021-10-29,550.934
2021-10-31,548.947
2021-11-01,549.954
2021-11-02,551.945
2021-11-03,550.994
2021-11-04,558.756
2021-11-05,566.83
2021-11-07,566.951
2021-11-08,568.348
2021-11-09,572.679
2021-11-10,585.46
2021-11-11,594.417
2021-11-12,599.151
2021-11-14,601.836
2021-11-15,602.609
2021-11-16,615.547
2021-11-17,646.508
2021-11-18,661.187
2021-11-19,662.917
2021-11-21,661.641
2021-11-22,663.722
2021-11-23,738.385
2021-11-24,685.835
2021-11-25,692.821
2021-11-26,715.85
2021-11-28,712.934
2021-11-29,730.845
2021-11-30,770.057
2021-12-01,767.92
2021-12-02,779.327
2021-12-03,786.349
2021-12-05,784.642
2021-12-06,790.845
2021-12-07,776.232
2021-12-08,784.004
2021-12-09,787.676
2021-12-10,795.984
2021-12-12,794.953
2021-12-13,793.949
2021-12-14,819.32
2021-12-15,847.776
2021-12-16,907.41
2021-12-17,950.1
2021-12-19,966.494
2021-12-20,783.17
2021-12-21,713.78
2021-12-22,698.021
2021-12-23,659.941
2021-12-24,639.055
2021-12-26,643.576
2021-12-27,677.646
2021-12-28,688.61
2021-12-29,734.389
2021-12-30,777.376
2021-12-31,779.684
2022-01-02,787.821
2022-01-03,759.551
2022-01-04,781.11
2022-01-05,796.906
2022-01-06,793.574
2022-01-07,799.832
2022-01-09,795.639
2022-01-10,800.453
2022-01-11,805.722
2022-01-12,777.598
2022-01-13,795.432
2022-01-14,789.764
2022-01-16,790.677
2022-01-17,786.758
2022-01-18,789.21
2022-01-19,793.98
2022-01-20,789.898
2022-01-21,793.917
2022-01-23,794.632
2022-01-24,798.256
2022-01-25,801.87
2022-01-26,794.408
2022-01-27,786.936
2022-01-28,781.148
2022-01-30,777.716
2022-01-31,769.081
2022-02-01,775.034
2022-02-02,783.534
2022-02-03,787.762
2022-02-04,789.275
2022-02-06,789.518
2022-02-07,796.275
2022-02-08,797.506
2022-02-09,797.868
2022-02-10,793.063
2022-02-11,807.644
2022-02-13,808.696
2022-02-14,818.151
2022-02-15,810.688
2022-02-16,817.424
2022-02-17,826.573
2022-02-18,833.534
2022-02-20,834.611
2022-02-21,840.067
2022-02-22,841.674
2022-02-23,848.97
2022-02-24,860.818
2022-02-25,839.291
2022-02-27,864.27
2022-02-28,848.68
2022-03-01,867.54
2022-03-02,868.167
2022-03-03,877.838
2022-03-04,895.832
2022-03-06,912.106
2022-03-07,924.248
2022-03-08,952.834
2022-03-09,936.801
2022-03-10,954.837
2022-03-11,942.695
2022-03-13,938.525
2022-03-14,930.363
2022-03-15,907.967
2022-03-16,904.621
2022-03-17,920.567
2022-03-18,914.542
2022-03-20,914.106
2022-03-21,922.65
2022-03-22,914.878
2022-03-23,927.909
2022-03-24,934.383
2022-03-25,933.93
2022-03-27,933.633
2022-03-28,917.157
2022-03-29,899.166
2022-03-30,911.294
2022-03-31,913.772
2022-04-01,908.554
2022-04-03,909.11
2022-04-04,912.242
2022-04-05,909.001
2022-04-06,911.19
2022-04-07,916.249
2022-04-08,923.726
2022-04-10,921.762
2022-04-11,921.013
2022-04-12,922.062
2022-04-13,927.78
2022-04-14,928.231
2022-04-15,929.371
2022-04-17,934.654
2022-04-18,931.178
2022-04-19,918.59
2022-04-20,923.191
2022-04-21,922.583
2022-04-22,915.673
2022-04-24,916.427
2022-04-25,902.404
2022-04-26,907.594
2022-04-27,898.148
2022-04-28,902.123
2022-04-29,905.365
2022-05-01,906.666
2022-05-02,892.185
2022-05-03,889.349
2022-05-04,896.745
2022-05-05,896.197
2022-05-06,906.001
2022-05-08,904.509
2022-05-09,900.643
2022-05-10,903.768
2022-05-11,911.649
2022-05-12,902.541
2022-05-13,901.8
2022-05-15,902.423
2022-05-16,916.608
2022-05-17,929.223
2022-05-18,932.047
2022-05-19,942.734
2022-05-20,944.012
2022-05-22,945.815
2022-05-23,949.462
2022-05-24,966.858
2022-05-25,974.801
2022-05-26,975.181
2022-05-27,966.517
2022-05-29,971.701
2022-05-30,975.95
2022-05-31,968.452
2022-06-01,976.23
2022-06-02,991.087
2022-06-03,978.732
2022-06-05,983.239
2022-06-06,982.526
2022-06-07,1003.803
2022-06-08,1023.983
2022-06-09,1024.059
2022-06-10,1029.855
2022-06-12,1040.049
2022-06-13,1011.613
2022-06-14,1005.57
2022-06-15,1017.419
2022-06-16,1029.676
2022-06-17,1025.518
2022-06-19,1024.962
2022-06-20,1023.866
2022-06-21,1021.48
2022-06-22,1024.589
2022-06-23,1017.671
2022-06-24,992.311
2022-06-26,976.34
2022-06-27,971.505
2022-06-28,972.265
2022-06-29,972.793
2022-06-30,970.139
2022-07-01,974.28
2022-07-03,973.675
2022-07-04,977.374
2022-07-05,967.148
2022-07-06,963.251
2022-07-07,966.902
2022-07-08,967.094
2022-07-10,969.758
2022-07-11,966.332
2022-07-12,958.912
2022-07-13,969.682
2022-07-14,961.429
2022-07-15,955.379
2022-07-17,953.617
2022-07-18,958.303
2022-07-19,964.272
2022-07-20,959.694
2022-07-21,979.394
2022-07-22,986.089
2022-07-24,984.959
2022-07-25,985.695
2022-07-26,987.372
2022-07-27,998.654
2022-07-28,1012.935
2022-07-29,1017.502
2022-07-31,1015.744
2022-08-01,1019.744
2022-08-02,1013.714
2022-08-03,1017.102
2022-08-04,1034.552
2022-08-05,1023.011
2022-08-07,1021.686
2022-08-08,1032.364
2022-08-09,1033.219
2022-08-10,1029.974
2022-08-11,1032.178
2022-08-12,1039.365
2022-08-14,1038.044
2022-08-15,1026.933
2022-08-16,1023.936
2022-08-17,1018.534
2022-08-18,1022.313
2022-08-19,1016.64
2022-08-21,1015.489
2022-08-22,1009.445
2022-08-23,1017.069
2022-08-24,1022.098
2022-08-25,1027.019
2022-08-26,1014.888
2022-08-28,1014.042
2022-08-29,1017.61
2022-08-30,1007.788
2022-08-31,999.73
2022-09-01,993.902
2022-09-02,1002.159
2022-09-04,1000.689
2022-09-05,1003.811
2022-09-06,998.41
2022-09-07,1005.862
2022-09-08,1003.241
2022-09-09,1006.955
2022-09-11,1007.751
2022-09-12,1011.017
2022-09-13,999.044
2022-09-14,996.0
2022-09-15,977.018
2022-09-16,983.516
2022-09-18,985.428
2022-09-19,985.905
2022-09-20,981.455
2022-09-21,983.295
2022-09-22,986.531
2022-09-23,973.152
2022-09-25,974.73
2022-09-26,966.019
2022-09-27,966.295
2022-09-28,986.739
2022-09-29,990.041
2022-09-30,987.688
2022-10-02,993.941
2022-10-03,1013.106
2022-10-04,1030.321
2022-10-05,1027.862
2022-10-06,1022.642
2022-10-07,1012.208
2022-10-09,1013.617
2022-10-10,998.008
2022-10-11,994.978
2022-10-12,998.624
2022-10-13,992.145
2022-10-14,982.309
2022-10-16,984.812
2022-10-17,986.367
2022-10-18,987.371
2022-10-19,973.069
2022-10-20,972.455
2022-10-21,991.284
2022-10-23,993.974
2022-10-24,986.569
2022-10-25,986.711
2022-10-26,997.591
2022-10-27,994.395
2022-10-28,983.335
2022-10-30,984.188
2022-10-31,977.261
2022-11-01,986.602
2022-11-02,978.593
2022-11-03,975.305
2022-11-04,1003.13
2022-11-06,1000.671
2022-11-07,993.913
2022-11-08,1020.409
2022-11-09,1020.524
2022-11-10,1042.596
2022-11-11,1057.464
2022-11-13,1052.06
2022-11-14,1057.693
2022-11-15,1065.489
2022-11-16,1059.688
2022-11-17,1051.909
2022-11-18,1048.177
2022-11-20,1048.943
2022-11-21,1040.303
2022-11-22,1042.421
2022-11-23,1048.756
2022-11-24,1051.524
2022-11-25,1052.907
2022-11-27,1048.119
2022-11-28,1042.883
2022-11-29,1048.31
2022-11-30,1062.592
2022-12-01,1080.017
2022-12-02,1077.004
2022-12-04,1077.813
2022-12-05,1059.993
2022-12-06,1061.111
2022-12-07,1071.069
2022-12-08,1072.597
2022-12-09,1077.631
2022-12-11,1075.89
2022-12-12,1066.848
2022-12-13,1083.581
2022-12-14,1082.551
2022-12-15,1065.187
2022-12-16,1075.102
2022-12-18,1073.549
2022-12-19,1071.615
2022-12-20,1090.121
2022-12-21,1089.149
2022-12-22,1077.102
2022-12-23,1079.87
2022-12-25,1078.563
2022-12-26,1081.284
2022-12-27,1087.749
2022-12-28,1086.677
2022-12-29,1092.095
2022-12-30,1096.929
2023-01-01,1096.071
2023-01-02,1102.255
2023-01-03,1106.658
2023-01-04,1117.97
2023-01-05,1106.247
2023-01-06,1125.342
2023-01-08,1128.783
2023-01-09,1128.744
2023-01-10,1134.186
2023-01-11,1133.35
2023-01-12,1146.233
2023-01-13,1160.506
2023-01-15,1157.955
2023-01-16,1158.06
2023-01-17,1152.468
2023-01-18,1151.671
2023-01-19,1167.534
2023-01-20,1163.799
2023-01-22,1165.3
2023-01-23,1165.149
2023-01-24,1171.37
2023-01-25,1178.189
2023-01-26,1167.643
2023-01-27,1166.023
2023-01-29,1166.746
2023-01-30,1162.445
2023-01-31,1165.671
2023-02-01,1181.479
2023-02-02,1158.639
2023-02-03,1129.425
2023-02-05,1129.759
2023-02-06,1131.66
2023-02-07,1134.323
2023-02-08,1135.565
2023-02-09,1127.901
2023-02-10,1129.751
2023-02-12,1128.184
2023-02-13,1123.659
2023-02-14,1124.268
2023-02-15,1113.32
2023-02-16,1112.39
2023-02-17,1116.531
2023-02-19,1115.243
2023-02-20,1117.454
2023-02-21,1113.354
2023-02-22,1107.929
2023-02-23,1106.392
2023-02-24,1096.149
2023-02-26,1100.277
2023-02-27,1103.49
2023-02-28,1108.61
2023-03-01,1115.374
2023-03-02,1116.365
2023-03-03,1122.519
2023-03-05,1125.831
2023-03-06,1121.816
2023-03-07,1103.617
2023-03-08,1105.764
2023-03-09,1116.552
2023-03-10,1138.595
2023-03-12,1145.54
2023-03-13,1166.491
2023-03-14,1161.354
2023-03-15,1173.126
2023-03-16,1174.139
2023-03-17,1216.148
2023-03-19,1208.63
2023-03-20,1208.653
2023-03-21,1189.175
2023-03-22,1206.388
2023-03-23,1220.591
2023-03-24,1212.789
2023-03-26,1212.408
2023-03-27,1202.261
2023-03-28,1212.557
2023-03-29,1208.927
2023-03-30,1220.176
2023-03-31,1214.353
2023-04-02,1208.042
2023-04-03,1225.963
2023-04-04,1249.515
2023-04-05,1250.769
2023-04-06,1243.377
2023-04-07,1243.12
2023-04-09,1241.807
2023-04-10,1234.425
2023-04-11,1244.258
2023-04-12,1253.73
2023-04-13,1268.274
2023-04-14,1247.984
2023-04-16,1248.289
2023-04-17,1243.234
2023-04-18,1251.396
2023-04-19,1243.751
2023-04-20,1251.297
2023-04-21,1237.251
2023-04-23,1238.693
2023-04-24,1244.901
2023-04-25,1249.484
2023-04-26,1244.046
2023-04-27,1242.055
2023-04-28,1244.184
2023-04-30,1242.82
2023-05-01,1239.87
2023-05-02,1262.642
2023-05-03,1285.267
2023-05-04,1284.751
2023-05-05,1264.656
2023-05-07,1263.992
2023-05-08,1267.9
2023-05-09,1278.032
2023-05-10,1276.647
2023-05-11,1268.891
2023-05-12,1265.868
2023-05-14,1268.455
2023-05-15,1275.172
2023-05-16,1262.592
2023-05-17,1260.611
2023-05-18,1247.759
2023-05-19,1259.93
2023-05-21,1262.97
2023-05-22,1257.912
2023-05-23,1261.825
2023-05-24,1254.657
2023-05-25,1251.168
2023-05-26,1250.284
2023-05-28,1251.658
2023-05-29,1258.027
2023-05-30,1297.968
2023-05-31,1312.416
2023-06-01,1328.323
2023-06-02,1314.535
2023-06-05,1341.74
2023-06-06,1386.293
2023-06-07,1456.666
2023-06-08,1485.199
2023-06-09,1475.223
2023-06-12,1491.31
2023-06-13,1477.686
2023-06-14,1474.386
2023-06-15,1490.329
2023-06-16,1486.821
2023-06-19,1480.617
2023-06-20,1468.635
2023-06-21,1465.072
2023-06-22,1532.03
2023-06-23,1558.755
2023-06-26,1612.834
2023-06-27,1602.033
2023-06-28,1599.718
2023-06-29,1598.389
2023-06-30,1575.044
2023-07-03,1600.303
2023-07-04,1609.337
2023-07-05,1611.703
2023-07-06,1606.754
2023-07-07,1612.934
2023-07-10,1621.514
2023-07-11,1623.188
2023-07-12,1649.443
2023-07-13,1642.46
2023-07-14,1647.613
2023-07-17,1659.473
2023-07-18,1712.584
2023-07-19,1705.827
2023-07-20,1702.245
2023-07-21,1701.881
2023-07-24,1698.696
2023-07-25,1701.653
2023-07-26,1707.561
2023-07-27,1688.707
2023-07-28,1695.043
2023-07-31,1701.08
2023-08-01,1693.842
2023-08-02,1678.741
2023-08-03,1692.133
2023-08-04,1683.683
2023-08-07,1681.898
2023-08-08,1675.084
2023-08-09,1663.517
2023-08-10,1667.691
2023-08-11,1666.54
2023-08-14,1660.137
2023-08-15,1655.201
2023-08-16,1649.719
2023-08-17,1649.797
2023-08-18,1646.544
2023-08-21,1657.146
2023-08-22,1661.275
2023-08-23,1677.301
2023-08-24,1595.951
2023-08-25,1634.709
2023-08-28,1625.413
2023-08-29,1653.842
2023-08-30,1668.751
2023-08-31,1665.03
2023-09-01,1666.543
2023-09-04,1668.274
2023-09-05,1658.51
2023-09-06,1651.746
2023-09-07,1658.97
2023-09-08,1656.834
2023-09-11,1661.659
2023-09-12,1656.078
2023-09-13,1650.486
2023-09-14,1655.096
2023-09-15,1669.201
2023-09-18,1678.803
2023-09-19,1678.286
2023-09-20,1676.204
2023-09-21,1675.392
2023-09-22,1682.093
2023-09-25,1677.432
2023-09-26,1672.007
2023-09-27,1650.37
2023-09-28,1648.241
2023-09-29,1629.16
2023-10-02,1611.734
2023-10-03,1614.738
2023-10-04,1615.035
2023-10-05,1615.474
2023-10-06,1627.162
2023-10-09,1660.238
2023-10-10,1658.47
2023-10-11,1671.653
2023-10-12,1675.346
2023-10-13,1727.38
2023-10-16,1720.283
2023-10-17,1730.611
2023-10-18,1759.212
2023-10-19,1781.947
2023-10-20,1783.104
2023-10-23,1782.354
2023-10-24,1784.99
2023-10-25,1794.868
2023-10-26,1797.46
2023-10-27,1818.242
2023-10-30,1813.688
2023-10-31,1805.389
2023-11-01,1808.22
2023-11-02,1813.976
2023-11-03,1818.782
2023-11-06,1808.337
2023-11-07,1804.195
2023-11-08,1789.056
2023-11-09,1796.875
2023-11-10,1779.61
2023-11-13,1790.593
2023-11-14,1807.203
2023-11-15,1807.86
2023-11-16,1829.71
2023-11-17,1827.36
2023-11-20,1833.715
2023-11-21,1851.398
2023-11-22,1845.58
2023-11-23,1848.809
2023-11-24,1858.175
2023-11-27,1873.395
2023-11-28,1901.201
2023-11-29,1902.965
2023-11-30,1894.998
2023-12-01,1924.508
2023-12-04,1890.908
2023-12-05,1877.067
2023-12-06,1884.629
2023-12-07,1885.5
2023-12-08,1867.287
2023-12-11,1846.674
2023-12-12,1850.418
2023-12-13,1894.878
2023-12-14,1897.2
2023-12-15,1882.479
2023-12-18,1894.348
2023-12-19,1909.085
2023-12-20,1903.358
2023-12-21,1923.005
2023-12-22,1929.026
2023-12-25,1936.275
2023-12-26,1947.211
2023-12-27,1964.872
2023-12-28,1960.834
2023-12-29,1940.317
2024-01-01,1961.231
2024-01-02,1969.953
2024-01-03,1956.835
2024-01-04,1961.894
2024-01-05,1959.263
2024-01-08,1953.952
2024-01-09,1956.862
2024-01-10,1945.685
2024-01-11,1967.421
2024-01-12,1983.503
2024-01-15,1987.48
2024-01-16,1964.239
2024-01-17,1947.772
2024-01-18,1962.243
2024-01-19,1969.589
2024-01-22,1966.523
2024-01-23,1976.077
2024-01-24,1961.354
2024-01-25,1968.801
2024-01-26,1967.092
2024-01-29,1982.323
2024-01-30,1988.106
2024-01-31,1991.522
2024-02-01,2011.491
2024-02-02,2001.147
2024-02-05,1989.08
2024-02-06,2000.863
2024-02-07,2003.212
2024-02-08,2006.256
2024-02-09,1997.269
2024-02-12,1993.934
2024-02-13,1967.364
2024-02-14,1971.507
2024-02-15,1984.543
2024-02-16,1996.175
2024-02-19,2001.443
2024-02-20,2012.119
2024-02-21,2020.578
2024-02-22,2022.395
2024-02-23,2016.98
2024-02-26,2033.536
2024-02-27,2033.34
2024-02-28,2042.187
2024-02-29,2056.975
2024-03-01,2101.046
2024-03-04,2146.816
2024-03-05,2169.453
2024-03-06,2195.734
2024-03-07,2220.178
2024-03-08,2237.167
2024-03-11,2249.619
2024-03-12,2226.113
2024-03-13,2247.211
2024-03-14,2238.056
2024-03-15,2223.214
2024-03-18,2248.101
2024-03-19,2246.859
2024-03-20,2296.716
2024-03-21,2255.255
2024-03-22,2228.957
2024-03-25,2247.814
2024-03-26,2257.555
2024-03-27,2275.338
2024-03-28,2326.052
2024-03-29,2327.473
2024-04-01,2333.355
2024-04-02,2350.943
2024-04-03,2359.833
2024-04-04,2352.342
2024-04-05,2399.294
2024-04-08,2418.581
2024-04-09,2441.074
2024-04-10,2424.573
2024-04-11,2473.228
2024-04-12,2439.118
2024-04-15,2485.15
2024-04-16,2490.779
2024-04-17,2471.945
2024-04-18,2492.57
2024-04-19,2493.436
2024-04-22,2443.844
2024-04-23,2431.581
2024-04-24,2426.019
2024-04-25,2438.62
2024-04-26,2439.604
2024-04-29,2433.209
2024-04-30,2386.959
2024-05-01,2412.833
2024-05-02,2399.006
2024-05-03,2393.358
2024-05-06,2412.9
2024-05-07,2401.244
2024-05-08,2398.164
2024-05-09,2436.172
2024-05-10,2444.207
2024-05-13,2425.588
2024-05-14,2445.115
2024-05-15,2473.467
2024-05-16,2466.537
2024-05-17,2500.555
2024-05-20,2513.36
2024-05-21,2506.715
2024-05-22,2466.278
2024-05-23,2416.316
2024-05-24,2417.856
2024-05-27,2428.312
2024-05-28,2446.772
2024-05-29,2426.371
2024-05-30,2430.407
2024-05-31,2408.353
2024-06-03,2432.193
2024-06-04,2444.193
2024-06-05,2444.229
2024-06-06,2467.962
2024-06-07,2386.213
2024-06-10,2405.601
2024-06-11,2408.455
2024-06-12,2412.991
2024-06-13,2405.699
2024-06-14,2459.415
2024-06-17,2449.718
2024-06-18,2436.057
2024-06-19,2435.456
2024-06-20,2493.092
2024-06-21,2451.303
2024-06-24,2468.269
2024-06-25,2458.143
2024-06-26,2426.977
2024-06-27,2461.165
2024-06-28,2447.439
2024-07-01,2448.66
2024-07-02,2439.25
2024-07-03,2468.916
2024-07-04,2473.162
2024-07-05,2511.301
2024-07-08,2484.67
2024-07-09,2502.785
2024-07-10,2508.663
2024-07-11,2561.231
2024-07-12,2561.075
2024-07-15,2571.929
2024-07-16,2622.249
2024-07-17,2619.671
2024-07-18,2598.467
2024-07-19,2549.189
2024-07-22,2536.731
2024-07-23,2543.473
2024-07-24,2536.932
2024-07-25,2517.285
2024-07-26,2528.17
2024-07-29,2530.999
2024-07-30,2565.766
2024-07-31,2609.338
2024-08-01,2608.91
2024-08-02,2607.468
2024-08-05,2582.308
2024-08-06,2577.43
2024-08-07,2571.006
2024-08-08,2615.474
2024-08-09,2617.555
2024-08-12,2669.155
2024-08-13,2655.479
2024-08-14,2646.759
2024-08-15,2663.374
2024-08-16,2716.825
2024-08-19,2717.869
2024-08-20,2739.405
2024-08-21,2741.114
2024-08-22,2715.861
2024-08-23,2745.148
2024-08-26,2752.475
2024-08-27,2763.765
2024-08-28,2753.106
2024-08-29,2760.775
2024-08-30,2743.604
2024-09-02,2723.063
2024-09-03,2725.432
2024-09-04,2732.802
2024-09-05,2750.535
2024-09-06,2730.067
2024-09-09,2748.539
2024-09-10,2757.396
2024-09-11,2746.546
2024-09-12,2795.016
2024-09-13,2812.543
2024-09-16,2826.783
2024-09-17,2819.695
2024-09-18,2803.667
2024-09-19,2835.169
2024-09-20,2876.924
2024-09-23,2883.938
2024-09-24,2915.604
2024-09-25,2919.021
2024-09-26,2936.936
2024-09-27,2919.91
2024-09-30,2898.606
2024-10-01,2924.486
2024-10-02,2928.264
2024-10-03,2923.42
2024-10-04,2922.517
2024-10-07,2912.276
2024-10-08,2888.933
2024-10-09,2873.485
2024-10-10,2901.351
2024-10-11,2928.963
2024-10-14,2919.33
2024-10-15,2928.717
2024-10-16,2937.83
2024-10-17,2961.75
2024-10-18,2997.614
2024-10-21,2996.482
2024-10-22,3025.065
2024-10-23,2998.864
2024-10-24,3014.11
2024-10-25,3030.884
2024-10-28,3025.426
2024-10-29,3058.451
2024-10-30,3070.637
2024-10-31,3029.244
2024-11-01,3020.001
2024-11-04,3022.082
2024-11-05,3027.162
2024-11-06,2929.464
2024-11-07,2990.14
2024-11-08,2965.855
2024-11-11,2896.484
2024-11-12,2872.468
2024-11-13,2840.029
2024-11-14,2842.97
2024-11-15,2837.499
2024-11-18,2904.343
2024-11-19,2922.964
2024-11-20,2940.974
2024-11-21,2963.414
2024-11-22,3019.618
2024-11-25,2905.341
2024-11-26,2932.286
2024-11-27,2937.04
2024-11-28,2941.416
2024-11-29,2960.506
2024-12-02,2952.173
2024-12-03,2953.185
2024-12-04,2960.537
2024-12-05,2944.466
2024-12-06,2942.141
2024-12-09,2979.534
2024-12-10,3021.64
2024-12-11,3049.227
2024-12-12,3012.629
2024-12-13,2977.166
2024-12-16,2980.698
2024-12-17,2980.238
2024-12-18,2916.818
2024-12-19,2931.585
2024-12-20,2968.366
