date,Fiyat,EMA_14,SMA_50,SMA_200,RSI_14,SMA_20,std_dev,Upper_Band,Lower_Band
2017-04-26,145.599,148.60065934172323,147.13376,136.78512,29.812381188527937,149.6994,2.087023829085138,153.87344765817028,145.52535234182972
2017-04-27,144.864,148.10243809616014,147.12306,136.88093,27.449284478691695,149.58395000000002,2.2882942733814255,154.16053854676287,145.00736145323717
2017-04-28,144.817,147.66437968333878,147.09956,136.97743,20.768902178556246,149.3998,2.516892018261848,154.43358403652368,144.36601596347631
2017-04-30,145.143,147.32819572556028,147.0736,137.07444999999998,24.211820497058085,149.1591,2.6853531356544362,154.52980627130887,143.78839372869112
2017-05-01,143.618,146.83350296215224,146.98394,137.15855,17.169657422512174,148.87775,2.9569237370708916,154.79159747414178,142.9639025258582
2017-05-02,142.386,146.2405025671986,146.89156,137.236195,15.933691620619129,148.47985,3.2682765661995363,155.01640313239906,141.94329686760094
2017-05-03,140.76,145.50976889157212,146.75298,137.30484,5.450764889350822,147.99365,3.6548645345348376,155.30337906906968,140.68392093093033
2017-05-04,140.276,144.81193303936251,146.62923999999998,137.37229000000002,5.737961225765986,147.47745,3.981817047200868,155.44108409440173,139.51381590559828
2017-05-05,139.889,144.15554196744753,146.54922,137.43703,5.761381475667065,146.8889,4.195269891576565,155.27943978315312,138.4983602168469
2017-05-07,140.579,143.6786697051212,146.44994,137.50475500000002,11.579118555862607,146.36705,4.302635880910108,154.9723217618202,137.7617782381798
2017-05-08,141.552,143.39511374443836,146.36928,137.57871,16.09567901234543,145.86124999999998,4.240834064874541,154.34291812974908,137.3795818702509
2017-05-09,142.555,143.28309857851326,146.32832,137.65762,26.469580119965627,145.41965,4.092393216625754,153.6044364332515,137.2348635667485
2017-05-10,140.378,142.89575210137815,146.23414,137.731125,24.288410127378356,144.80065,3.8532938510633112,152.50723770212662,137.09406229787336
2017-05-11,140.932,142.63391848786108,146.1594,137.80801,30.72705802968946,144.26725000000002,3.592056863855109,151.45136372771023,137.0831362722898
2017-05-12,141.044,142.42192935614628,146.0923,137.88532500000002,30.814590177744194,143.7614,3.267885561355526,150.29717112271106,137.22562887728895
2017-05-14,141.291,142.2711387753268,146.03362,137.96301,34.30554335412455,143.3245,2.954967975605273,149.23443595121054,137.41456404878946
